kickoff_time,total_points,bps,creativity,threat,influence,ict_index,minutes,value,goals_scored,assists,yellow_cards,red_cards,goals_conceded,saves
2016-08-13T14:00:00Z,2,8,1.4,18.0,8.2,2.8,90,45,0,0,0,0,1,0
2016-08-21T12:30:00Z,2,12,2.3,0.0,13.6,1.6,82,45,0,0,0,0,1,0
2016-08-28T12:30:00Z,6,26,15.1,18.0,23.4,5.7,90,45,0,0,0,0,0,0
2016-09-10T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2016-09-17T16:30:00Z,0,3,13.1,2.0,2.4,1.8,58,45,0,0,0,0,3,0
2016-09-24T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,45,0,0,0,0,0,0
2016-10-01T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,44,0,0,0,0,0,0
2016-10-16T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,44,0,0,0,0,0,0
2016-10-22T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,43,0,0,0,0,0,0
2016-10-29T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,43,0,0,0,0,0,0
2016-11-05T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,42,0,0,0,0,0,0
2016-11-20T16:00:00Z,0,0,0.0,0.0,0.0,0.0,0,42,0,0,0,0,0,0
2016-11-26T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,42,0,0,0,0,0,0
2016-12-05T20:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2016-12-11T14:15:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2016-12-14T19:45:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2016-12-17T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2016-12-26T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2016-12-31T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-01-02T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-01-14T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-01-21T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-01-31T19:45:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-02-04T17:30:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-02-11T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-02-25T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-03-04T15:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-03-19T12:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-04-02T12:30:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-04-05T18:45:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-04-08T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-04-17T19:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-04-22T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-04-26T18:45:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-04-30T13:05:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-05-08T19:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-05-13T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
2017-05-21T14:00:00Z,0,0,0.0,0.0,0.0,0.0,0,41,0,0,0,0,0,0
