assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,3,1,2.8,42,2,0,0,2.5,3.4,2018-08-11T14:00:00Z,66,5,0,0,0,0,1,0,3963,0,2,19.0,3,0,0,0,50,True,0
0,0,11,0,28.0,42,20,1,0,8.8,10.8,2018-08-18T14:00:00Z,77,19,0,0,0,0,2,0,5202,2,1,49.0,2,202,659,457,50,False,0
0,0,9,0,17.3,42,22,1,0,4.4,5.6,2018-08-25T14:00:00Z,64,8,0,0,0,0,3,0,8136,2,2,21.0,2,2484,3838,1354,50,True,0
0,0,0,0,0.0,42,34,0,0,0.0,0.0,2018-09-01T14:00:00Z,0,6,0,0,0,0,4,0,8172,0,2,0.0,0,-39,1042,1081,50,False,0
0,0,11,1,14.0,42,41,0,0,2.1,6.8,2018-09-15T14:00:00Z,67,11,0,0,0,0,5,0,7808,2,4,0.0,3,-473,768,1241,50,True,0
0,0,9,0,17.4,42,53,4,0,8.7,13.4,2018-09-22T14:00:00Z,90,4,0,0,0,0,6,0,7807,0,4,56.0,2,-110,902,1012,50,False,0
0,1,19,0,5.4,42,62,1,1,6.5,41.0,2018-10-01T19:00:00Z,57,7,0,0,0,0,7,0,7673,1,2,19.0,6,-175,510,685,50,True,1
0,1,32,1,19.1,42,80,0,1,10.0,44.0,2018-10-06T14:00:00Z,69,18,0,0,0,0,8,0,11015,4,0,37.0,9,2887,3660,773,50,False,0
0,0,2,0,1.9,42,82,0,0,0.6,0.0,2018-10-20T14:00:00Z,58,16,0,0,0,0,9,0,118323,0,0,4.0,1,97432,107529,10097,50,True,0
0,0,25,1,19.3,42,94,0,1,8.4,41.4,2018-10-27T14:00:00Z,85,9,0,0,0,0,10,0,108232,3,0,23.0,8,-3807,10264,14071,51,False,0
0,0,3,0,17.3,42,102,2,0,9.3,15.2,2018-11-03T12:30:00Z,90,14,0,0,0,0,11,0,129300,2,1,60.0,2,19102,29841,10739,51,True,0
0,0,10,0,13.3,42,119,2,0,3.6,8.4,2018-11-10T15:00:00Z,90,15,0,0,0,0,12,0,166445,1,2,14.0,2,34700,43079,8379,51,False,0
1,0,13,0,23.0,42,121,2,0,6.8,28.4,2018-11-25T13:30:00Z,72,1,0,0,0,0,13,0,164182,2,1,17.0,5,-1087,16430,17517,51,True,0
0,0,0,0,0.3,42,138,1,0,0.1,0.4,2018-12-01T15:00:00Z,18,13,0,0,0,0,14,0,175892,1,3,0.0,1,10494,19692,9198,51,False,0
0,0,5,0,2.3,42,141,1,0,1.2,7.6,2018-12-04T19:45:00Z,61,10,0,0,0,0,15,0,197673,1,2,2.0,2,20675,31650,10975,52,True,0
0,0,8,0,1.8,42,152,2,0,2.9,8.0,2018-12-08T12:30:00Z,64,12,0,0,0,0,16,0,182498,4,0,19.0,2,-12833,6713,19546,52,True,0
0,0,0,0,0.0,42,170,0,0,0.0,0.0,2018-12-15T15:00:00Z,0,20,0,0,0,0,17,0,169232,0,2,0.0,0,-15071,5439,20510,51,False,0
0,3,45,1,7.8,42,172,0,2,10.9,72.4,2018-12-22T15:00:00Z,90,3,0,0,0,0,18,0,150464,0,2,29.0,15,-19445,3322,22767,51,True,1
0,0,4,0,15.5,42,189,5,0,4.7,14.8,2018-12-26T15:00:00Z,73,17,0,0,0,0,19,0,193248,0,5,17.0,2,39093,48917,9824,50,False,0
1,0,22,0,25.1,42,197,3,0,5.4,25.2,2018-12-30T16:30:00Z,65,14,0,0,0,0,20,0,207278,1,4,4.0,5,14568,31103,16535,50,False,0
0,0,10,0,51.4,42,202,3,0,7.6,15.0,2019-01-02T19:45:00Z,90,18,0,0,0,0,21,0,262555,3,3,10.0,2,52253,73906,21653,50,True,0
0,0,-1,0,15.3,42,216,1,0,3.1,1.6,2019-01-13T14:15:00Z,82,8,0,0,0,0,22,0,314289,0,2,14.0,2,49433,88765,39332,51,False,0
1,0,17,1,20.4,42,222,0,0,9.4,32.4,2019-01-19T15:00:00Z,90,19,0,0,0,0,23,0,337753,0,2,41.0,6,22568,71555,48987,51,True,0
1,1,32,1,11.5,42,232,0,1,14.0,61.2,2019-01-30T19:45:00Z,67,6,0,0,0,0,24,0,363446,0,4,67.0,12,23968,51721,27753,51,True,0
0,0,0,0,0.0,42,243,0,0,0.0,0.0,2019-02-02T17:30:00Z,0,5,0,0,0,0,25,0,363267,0,2,0.0,0,5945,49529,43584,51,False,0
0,0,0,0,0.0,42,255,0,0,0.0,0.0,2019-02-09T15:00:00Z,0,12,0,0,0,0,26,0,252888,0,3,0.0,0,-114678,6856,121534,51,False,0
